rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,rollout/exploration_rate,time/episodes,time/total_timesteps,time/fps,train/n_updates,train/learning_rate,train/loss
-85.2,50.0,18,0.7036,1248,62400,3348,3837,0.0001,8.590572357177734
-85.08,50.0,18,0.70265,1252,62600,3349,3850,0.0001,2.042020797729492
-85.14,50.0,18,0.7017000000000002,1256,62800,3348,3862,0.0001,1.974539875984192
-84.96,50.0,18,0.7007500000000003,1260,63000,3347,3875,0.0001,14.226310729980469
-85.02,50.0,18,0.6998000000000004,1264,63200,3347,3887,0.0001,3.045405864715576
-84.9,50.0,18,0.6988500000000005,1268,63400,3347,3900,0.0001,4.5117506980896
-84.9,50.0,19,0.6978999999999995,1272,63600,3347,3912,0.0001,4.069535255432129
-84.84,50.0,19,0.6969499999999996,1276,63800,3347,3925,0.0001,1.8143985271453857
-84.9,50.0,19,0.6959999999999997,1280,64000,3346,3937,0.0001,8.522810935974121
-84.84,50.0,19,0.69505,1284,64200,3345,3950,0.0001,2.538986921310425
-84.96,50.0,19,0.6940999999999999,1288,64400,3344,3962,0.0001,17.70917320251465
-84.96,50.0,19,0.6931500000000002,1292,64600,3342,3975,0.0001,6.09311056137085
-84.96,50.0,19,0.6922000000000001,1296,64800,3341,3987,0.0001,4.244388103485107
-85.14,50.0,19,0.6912500000000004,1300,65000,3340,4000,0.0001,1.585384726524353
-85.08,50.0,19,0.6903000000000004,1304,65200,3340,4012,0.0001,8.196975708007812
-85.32,50.0,19,0.6893500000000005,1308,65400,3340,4025,0.0001,11.365126609802246
-85.26,50.0,19,0.6883999999999995,1312,65600,3340,4037,0.0001,7.562660217285156
-85.14,50.0,19,0.6874499999999997,1316,65800,3339,4050,0.0001,14.99841022491455
-85.2,50.0,19,0.6864999999999998,1320,66000,3337,4062,0.0001,11.255354881286621
-85.32,50.0,19,0.6855499999999999,1324,66200,3336,4075,0.0001,8.697481155395508
-85.44,50.0,19,0.6846,1328,66400,3334,4087,0.0001,2.3612701892852783
-85.32,50.0,19,0.6836500000000001,1332,66600,3332,4100,0.0001,4.169175148010254
-85.32,50.0,20,0.6827000000000001,1336,66800,3333,4112,0.0001,9.828171730041504
-85.32,50.0,20,0.6817500000000003,1340,67000,3331,4125,0.0001,9.625696182250977
-85.32,50.0,20,0.6808000000000004,1344,67200,3330,4137,0.0001,12.89020824432373
-85.86,50.0,20,0.6798500000000005,1348,67400,3328,4150,0.0001,2.6813042163848877
-85.92,50.0,20,0.6788999999999996,1352,67600,3328,4162,0.0001,5.858694076538086
-85.92,50.0,20,0.6779499999999996,1356,67800,3325,4175,0.0001,8.346923828125
-86.16,50.0,20,0.6769999999999997,1360,68000,3324,4187,0.0001,3.4031267166137695
-86.22,50.0,20,0.6760499999999998,1364,68200,3323,4200,0.0001,17.990873336791992
-86.52,50.0,20,0.6751,1368,68400,3322,4212,0.0001,1.7804036140441895
-86.28,50.0,20,0.67415,1372,68600,3322,4225,0.0001,3.1526589393615723
-86.1,50.0,20,0.6732000000000001,1376,68800,3322,4237,0.0001,8.058979988098145
-86.22,50.0,20,0.6722500000000002,1380,69000,3321,4250,0.0001,4.175968170166016
-86.22,50.0,20,0.6713000000000005,1384,69200,3321,4262,0.0001,2.940500259399414
-86.22,50.0,20,0.6703500000000004,1388,69400,3320,4275,0.0001,8.153315544128418
-86.28,50.0,20,0.6694000000000007,1392,69600,3320,4287,0.0001,7.922269821166992
-86.1,50.0,21,0.6684499999999997,1396,69800,3320,4300,0.0001,2.453904867172241
-85.98,50.0,21,0.6674999999999998,1400,70000,3319,4312,0.0001,4.263130187988281
-85.92,50.0,21,0.6665499999999998,1404,70200,3318,4325,0.0001,8.193214416503906
-85.86,50.0,21,0.6656,1408,70400,3317,4337,0.0001,2.6232457160949707
-85.86,50.0,21,0.6646500000000001,1412,70600,3316,4350,0.0001,2.0859146118164062
-85.8,50.0,21,0.6637000000000002,1416,70800,3316,4362,0.0001,4.8483500480651855
-85.68,50.0,21,0.6627500000000002,1420,71000,3314,4375,0.0001,10.256643295288086
-85.62,50.0,21,0.6618000000000004,1424,71200,3314,4387,0.0001,2.2322115898132324
-85.5,50.0,21,0.6608500000000005,1428,71400,3312,4400,0.0001,9.27004623413086
-85.56,50.0,21,0.6598999999999995,1432,71600,3311,4412,0.0001,15.205018997192383
-85.56,50.0,21,0.6589499999999997,1436,71800,3311,4425,0.0001,2.8163092136383057
-85.62,50.0,21,0.6579999999999997,1440,72000,3312,4437,0.0001,3.704655170440674
-85.5,50.0,21,0.6570499999999998,1444,72200,3311,4450,0.0001,4.62780237197876
-85.44,50.0,21,0.6560999999999999,1448,72400,3311,4462,0.0001,12.003231048583984
-85.68,50.0,21,0.6551500000000001,1452,72600,3310,4475,0.0001,8.78437328338623
-85.5,50.0,22,0.6542000000000001,1456,72800,3308,4487,0.0001,10.508708953857422
-85.56,50.0,22,0.6532500000000003,1460,73000,3307,4500,0.0001,2.3801119327545166
-85.44,50.0,22,0.6523000000000003,1464,73200,3307,4512,0.0001,17.499244689941406
-85.38,50.0,22,0.6513500000000004,1468,73400,3306,4525,0.0001,4.664599418640137
-85.62,50.0,22,0.6504000000000005,1472,73600,3299,4537,0.0001,4.730208873748779
-85.92,50.0,22,0.6494499999999996,1476,73800,3298,4550,0.0001,19.702823638916016
-85.44,50.0,22,0.6484999999999997,1480,74000,3297,4562,0.0001,6.857247352600098
-85.32,50.0,22,0.6475499999999998,1484,74200,3296,4575,0.0001,4.978188514709473
-85.08,50.0,22,0.6465999999999998,1488,74400,3296,4587,0.0001,5.316033840179443
-85.08,50.0,22,0.6456500000000001,1492,74600,3295,4600,0.0001,4.861842155456543
-85.2,50.0,22,0.6447000000000002,1496,74800,3295,4612,0.0001,8.10672664642334
-85.32,50.0,22,0.6437500000000003,1500,75000,3294,4625,0.0001,10.121984481811523
-85.2,50.0,22,0.6428000000000004,1504,75200,3294,4637,0.0001,5.213429927825928
-85.2,50.0,22,0.6418500000000005,1508,75400,3294,4650,0.0001,9.602954864501953
-85.44,50.0,22,0.6408999999999995,1512,75600,3293,4662,0.0001,1.1847482919692993
-85.38,50.0,23,0.6399499999999996,1516,75800,3293,4675,0.0001,15.410679817199707
-85.44,50.0,23,0.6389999999999998,1520,76000,3293,4687,0.0001,17.325960159301758
-85.5,50.0,23,0.6380499999999998,1524,76200,3293,4700,0.0001,3.0026731491088867
-85.8,50.0,23,0.6371,1528,76400,3293,4712,0.0001,5.254636764526367
-85.8,50.0,23,0.63615,1532,76600,3292,4725,0.0001,1.3528863191604614
-85.74,50.0,23,0.6352000000000001,1536,76800,3293,4737,0.0001,8.873017311096191
-85.5,50.0,23,0.6342500000000002,1540,77000,3292,4750,0.0001,1.6551382541656494
-85.68,50.0,23,0.6333000000000004,1544,77200,3292,4762,0.0001,5.103585720062256
-85.8,50.0,23,0.6323500000000004,1548,77400,3291,4775,0.0001,9.32896614074707
-85.68,50.0,23,0.6314000000000005,1552,77600,3292,4787,0.0001,2.6665658950805664
-85.8,50.0,23,0.6304499999999995,1556,77800,3292,4800,0.0001,4.275183200836182
-85.8,50.0,23,0.6294999999999997,1560,78000,3292,4812,0.0001,7.310128688812256
-85.74,50.0,23,0.6285499999999998,1564,78200,3291,4825,0.0001,15.794424057006836
-85.56,50.0,23,0.6275999999999999,1568,78400,3289,4837,0.0001,8.772916793823242
-85.38,50.0,23,0.62665,1572,78600,3288,4850,0.0001,12.472306251525879
-85.2,50.0,23,0.6257000000000001,1576,78800,3287,4862,0.0001,8.874404907226562
-85.8,50.0,24,0.6247500000000001,1580,79000,3286,4875,0.0001,3.950944423675537
-85.86,50.0,24,0.6238000000000004,1584,79200,3286,4887,0.0001,10.414260864257812
-86.16,50.0,24,0.6228500000000005,1588,79400,3285,4900,0.0001,26.4573974609375
-86.16,50.0,24,0.6218999999999995,1592,79600,3285,4912,0.0001,2.003161668777466
-86.04,50.0,24,0.6209499999999997,1596,79800,3284,4925,0.0001,8.667136192321777
-86.16,50.0,24,0.6199999999999997,1600,80000,3284,4937,0.0001,11.33107852935791
-86.4,50.0,24,0.6190499999999998,1604,80200,3283,4950,0.0001,6.56376838684082
-86.58,50.0,24,0.6180999999999999,1608,80400,3283,4962,0.0001,4.565381050109863
-86.16,50.0,24,0.6171500000000001,1612,80600,3282,4975,0.0001,1.7573213577270508
-86.28,50.0,24,0.6162000000000001,1616,80800,3279,4987,0.0001,3.4775424003601074
-86.16,50.0,24,0.6152500000000002,1620,81000,3278,5000,0.0001,12.144631385803223
-86.22,50.0,24,0.6143000000000003,1624,81200,3278,5012,0.0001,3.0456438064575195
-86.16,50.0,24,0.6133500000000005,1628,81400,3278,5025,0.0001,4.987131118774414
-86.34,50.0,24,0.6124000000000005,1632,81600,3278,5037,0.0001,4.238870143890381
-86.58,50.0,24,0.6114499999999996,1636,81800,3277,5050,0.0001,7.28057861328125
-86.76,50.0,25,0.6104999999999997,1640,82000,3278,5062,0.0001,10.016501426696777
-86.7,50.0,25,0.6095499999999998,1644,82200,3277,5075,0.0001,6.115687847137451
-86.58,50.0,25,0.6085999999999998,1648,82400,3277,5087,0.0001,10.904789924621582
-86.52,50.0,25,0.60765,1652,82600,3277,5100,0.0001,19.181922912597656
-86.58,50.0,25,0.6067000000000001,1656,82800,3275,5112,0.0001,4.539447784423828
-86.58,50.0,25,0.6057500000000002,1660,83000,3273,5125,0.0001,2.1252198219299316
-86.76,50.0,25,0.6048000000000002,1664,83200,3272,5137,0.0001,5.098398685455322
-86.76,50.0,25,0.6038500000000004,1668,83400,3270,5150,0.0001,6.160233020782471
-87.0,50.0,25,0.6029000000000005,1672,83600,3269,5162,0.0001,9.906740188598633
-87.12,50.0,25,0.6019499999999995,1676,83800,3268,5175,0.0001,17.10901641845703
-87.24,50.0,25,0.6009999999999998,1680,84000,3267,5187,0.0001,4.5793962478637695
-87.42,50.0,25,0.6000499999999998,1684,84200,3266,5200,0.0001,6.365023612976074
-87.24,50.0,25,0.5990999999999999,1688,84400,3267,5212,0.0001,11.884416580200195
-87.3,50.0,25,0.59815,1692,84600,3265,5225,0.0001,10.440248489379883
-87.48,50.0,25,0.5972000000000002,1696,84800,3265,5237,0.0001,2.6017067432403564
-87.3,50.0,26,0.5962500000000002,1700,85000,3265,5250,0.0001,16.721099853515625
-87.3,50.0,26,0.5953000000000004,1704,85200,3264,5262,0.0001,15.82352066040039
-87.3,50.0,26,0.5943500000000004,1708,85400,3263,5275,0.0001,6.241541862487793
-87.12,50.0,26,0.5934000000000005,1712,85600,3263,5287,0.0001,5.5168256759643555
-87.18,50.0,26,0.5924499999999995,1716,85800,3263,5300,0.0001,3.2716968059539795
-87.24,50.0,26,0.5914999999999997,1720,86000,3263,5312,0.0001,12.345186233520508
-87.12,50.0,26,0.5905499999999998,1724,86200,3262,5325,0.0001,10.03510570526123
-87.12,50.0,26,0.5895999999999999,1728,86400,3262,5337,0.0001,1.5208148956298828
-87.0,50.0,26,0.5886499999999999,1732,86600,3261,5350,0.0001,4.162171363830566
-87.0,50.0,26,0.5877000000000001,1736,86800,3260,5362,0.0001,4.88863468170166
-87.3,50.0,26,0.5867500000000002,1740,87000,3259,5375,0.0001,17.76517105102539
-87.42,50.0,26,0.5858000000000003,1744,87200,3258,5387,0.0001,10.16016674041748
-87.48,50.0,26,0.5848500000000004,1748,87400,3257,5400,0.0001,5.4098711013793945
-87.48,50.0,26,0.5839000000000005,1752,87600,3256,5412,0.0001,10.382501602172852
-87.66,50.0,26,0.5829499999999995,1756,87800,3256,5425,0.0001,1.5966734886169434
-87.42,50.0,27,0.5819999999999996,1760,88000,3256,5437,0.0001,9.145215034484863
-87.36,50.0,27,0.5810499999999998,1764,88200,3256,5450,0.0001,2.5761189460754395
-87.3,50.0,27,0.5800999999999998,1768,88400,3256,5462,0.0001,19.094202041625977
-87.12,50.0,27,0.57915,1772,88600,3256,5475,0.0001,1.1642906665802002
-87.18,50.0,27,0.5782,1776,88800,3256,5487,0.0001,4.211359024047852
-87.06,50.0,27,0.5772500000000002,1780,89000,3255,5500,0.0001,1.0405082702636719
-87.06,50.0,27,0.5763000000000003,1784,89200,3255,5512,0.0001,13.01632022857666
-87.24,50.0,27,0.5753500000000005,1788,89400,3255,5525,0.0001,27.0554141998291
-87.18,50.0,27,0.5744000000000005,1792,89600,3255,5537,0.0001,18.143352508544922
-87.18,50.0,27,0.5734499999999996,1796,89800,3254,5550,0.0001,4.245862007141113
-87.3,50.0,27,0.5724999999999996,1800,90000,3253,5562,0.0001,4.443357467651367
-87.24,50.0,27,0.5715499999999998,1804,90200,3253,5575,0.0001,5.304071426391602
-87.06,50.0,27,0.5705999999999999,1808,90400,3253,5587,0.0001,4.3506669998168945
-87.42,50.0,27,0.56965,1812,90600,3251,5600,0.0001,20.91388702392578
-87.36,50.0,27,0.5687000000000001,1816,90800,3251,5612,0.0001,3.730865001678467
-87.3,50.0,27,0.5677500000000002,1820,91000,3251,5625,0.0001,1.4777895212173462
-87.42,50.0,28,0.5668000000000002,1824,91200,3250,5637,0.0001,2.2822985649108887
-87.42,50.0,28,0.5658500000000004,1828,91400,3249,5650,0.0001,4.245792388916016
-87.3,50.0,28,0.5649000000000005,1832,91600,3249,5662,0.0001,1.9091248512268066
-87.3,50.0,28,0.5639499999999995,1836,91800,3247,5675,0.0001,4.367770671844482
-87.18,50.0,28,0.5629999999999997,1840,92000,3247,5687,0.0001,18.400211334228516
-87.06,50.0,28,0.5620499999999997,1844,92200,3247,5700,0.0001,24.971736907958984
-87.0,50.0,28,0.5610999999999998,1848,92400,3247,5712,0.0001,21.351961135864258
-87.06,50.0,28,0.5601499999999999,1852,92600,3245,5725,0.0001,2.677273750305176
-86.88,50.0,28,0.5592000000000001,1856,92800,3245,5737,0.0001,1.5450036525726318
-87.06,50.0,28,0.5582500000000001,1860,93000,3244,5750,0.0001,1.1665329933166504
-86.88,50.0,28,0.5573000000000002,1864,93200,3244,5762,0.0001,1.644897699356079
-86.94,50.0,28,0.5563500000000003,1868,93400,3244,5775,0.0001,21.514564514160156
-86.94,50.0,28,0.5554000000000006,1872,93600,3244,5787,0.0001,4.227750301361084
-86.76,50.0,28,0.5544500000000006,1876,93800,3244,5800,0.0001,19.943347930908203
-86.76,50.0,28,0.5534999999999997,1880,94000,3244,5812,0.0001,12.232816696166992
-86.76,50.0,29,0.5525499999999998,1884,94200,3243,5825,0.0001,7.6265058517456055
-86.46,50.0,29,0.5515999999999999,1888,94400,3242,5837,0.0001,4.787943363189697
-86.28,50.0,29,0.55065,1892,94600,3242,5850,0.0001,7.103965759277344
-86.34,50.0,29,0.5497000000000001,1896,94800,3242,5862,0.0001,7.112637519836426
-86.34,50.0,29,0.5487500000000002,1900,95000,3238,5875,0.0001,15.752951622009277
-86.4,50.0,29,0.5478000000000003,1904,95200,3239,5887,0.0001,10.547911643981934
-86.76,50.0,29,0.5468500000000003,1908,95400,3238,5900,0.0001,13.335046768188477
-86.76,50.0,29,0.5459000000000005,1912,95600,3238,5912,0.0001,1.2187695503234863
-86.82,50.0,29,0.5449499999999996,1916,95800,3237,5925,0.0001,11.865375518798828
-87.12,50.0,29,0.5439999999999996,1920,96000,3237,5937,0.0001,10.564424514770508
-87.12,50.0,29,0.5430499999999998,1924,96200,3236,5950,0.0001,4.285292625427246
-87.12,50.0,29,0.5420999999999998,1928,96400,3236,5962,0.0001,9.810491561889648
-87.36,50.0,29,0.5411499999999999,1932,96600,3235,5975,0.0001,12.761207580566406
-87.3,50.0,29,0.5402,1936,96800,3235,5987,0.0001,1.9371339082717896
-87.3,50.0,29,0.5392500000000002,1940,97000,3234,6000,0.0001,1.3136049509048462
-87.3,50.0,30,0.5383000000000002,1944,97200,3234,6012,0.0001,1.8099441528320312
-87.54,50.0,30,0.5373500000000004,1948,97400,3232,6025,0.0001,16.593746185302734
-87.54,50.0,30,0.5364000000000004,1952,97600,3232,6037,0.0001,4.047401428222656
-87.36,50.0,30,0.5354500000000006,1956,97800,3232,6050,0.0001,1.57798171043396
-87.48,50.0,30,0.5344999999999996,1960,98000,3231,6062,0.0001,10.243246078491211
-87.72,50.0,30,0.5335499999999997,1964,98200,3230,6075,0.0001,22.377548217773438
-87.84,50.0,30,0.5325999999999999,1968,98400,3230,6087,0.0001,21.114578247070312
-87.96,50.0,30,0.53165,1972,98600,3227,6100,0.0001,16.08796501159668
-88.2,50.0,30,0.5307,1976,98800,3227,6112,0.0001,2.0626087188720703
-88.26,50.0,30,0.5297500000000002,1980,99000,3226,6125,0.0001,15.995963096618652
-88.38,50.0,30,0.5288000000000003,1984,99200,3225,6137,0.0001,28.49047088623047
-88.56,50.0,30,0.5278500000000004,1988,99400,3225,6150,0.0001,4.6438493728637695
-88.74,50.0,30,0.5269000000000005,1992,99600,3225,6162,0.0001,6.591250419616699
-88.8,50.0,30,0.5259499999999995,1996,99800,3224,6175,0.0001,7.009649753570557
-88.74,50.0,31,0.5249999999999996,2000,100000,3223,6187,0.0001,2.218574047088623
-88.8,50.0,31,0.5240499999999997,2004,100200,3222,6200,0.0001,19.465167999267578
-88.56,50.0,31,0.5230999999999999,2008,100400,3222,6212,0.0001,10.184289932250977
-88.68,50.0,31,0.5221499999999999,2012,100600,3221,6225,0.0001,2.3765547275543213
-88.74,50.0,31,0.5212000000000001,2016,100800,3221,6237,0.0001,22.30854034423828
-88.56,50.0,31,0.5202500000000001,2020,101000,3220,6250,0.0001,6.83355712890625
-88.38,50.0,31,0.5193000000000003,2024,101200,3220,6262,0.0001,13.156139373779297
-88.26,50.0,31,0.5183500000000003,2028,101400,3220,6275,0.0001,1.3165796995162964
-87.96,50.0,31,0.5174000000000005,2032,101600,3220,6287,0.0001,1.2526068687438965
-87.96,50.0,31,0.5164500000000005,2036,101800,3219,6300,0.0001,18.733325958251953
-87.84,50.0,31,0.5154999999999996,2040,102000,3219,6312,0.0001,4.092343807220459
-87.9,50.0,31,0.5145499999999996,2044,102200,3219,6325,0.0001,4.055670261383057
-87.72,50.0,31,0.5135999999999998,2048,102400,3219,6337,0.0001,0.9525068998336792
-87.84,50.0,31,0.5126499999999999,2052,102600,3218,6350,0.0001,7.711419105529785
-88.08,50.0,31,0.5117,2056,102800,3218,6362,0.0001,0.8630897998809814
-87.84,50.0,32,0.5107500000000001,2060,103000,3217,6375,0.0001,22.216678619384766
-87.84,50.0,32,0.5098000000000003,2064,103200,3217,6387,0.0001,10.215302467346191
-87.96,50.0,32,0.5088500000000004,2068,103400,3217,6400,0.0001,9.670014381408691
-88.02,50.0,32,0.5079000000000005,2072,103600,3216,6412,0.0001,7.1142072677612305
-87.96,50.0,32,0.5069499999999996,2076,103800,3215,6425,0.0001,13.277801513671875
-88.02,50.0,32,0.5059999999999996,2080,104000,3214,6437,0.0001,3.7250189781188965
-87.96,50.0,32,0.5050499999999998,2084,104200,3213,6450,0.0001,24.457870483398438
-88.14,50.0,32,0.5040999999999998,2088,104400,3212,6462,0.0001,1.139792799949646
-88.08,50.0,32,0.50315,2092,104600,3211,6475,0.0001,12.868067741394043
-87.9,50.0,32,0.5022,2096,104800,3211,6487,0.0001,6.165833473205566
-87.84,50.0,32,0.5012500000000002,2100,105000,3209,6500,0.0001,1.4202111959457397
-87.78,50.0,32,0.5003000000000002,2104,105200,3209,6512,0.0001,4.851005554199219
-87.6,50.0,32,0.4993500000000003,2108,105400,3208,6525,0.0001,10.45014762878418
-87.6,50.0,32,0.4984000000000005,2112,105600,3208,6537,0.0001,13.220317840576172
-87.54,50.0,32,0.4974500000000006,2116,105800,3207,6550,0.0001,17.270450592041016
-87.6,50.0,33,0.4964999999999996,2120,106000,3207,6562,0.0001,1.6560900211334229
-87.84,50.0,33,0.4955499999999997,2124,106200,3207,6575,0.0001,1.0534793138504028
-88.08,50.0,33,0.4945999999999998,2128,106400,3207,6587,0.0001,1.4828392267227173
-88.2,50.0,33,0.4936499999999999,2132,106600,3206,6600,0.0001,6.142172813415527
-88.38,50.0,33,0.4927,2136,106800,3205,6612,0.0001,19.282032012939453
-88.5,50.0,33,0.49175000000000013,2140,107000,3204,6625,0.0001,1.1865808963775635
-88.5,50.0,33,0.49080000000000024,2144,107200,3204,6637,0.0001,3.663144111633301
-88.2,50.0,33,0.48985000000000034,2148,107400,3204,6650,0.0001,1.1404495239257812
-88.26,50.0,33,0.48890000000000045,2152,107600,3204,6662,0.0001,10.477917671203613
-88.26,50.0,33,0.48794999999999944,2156,107800,3203,6675,0.0001,3.6084179878234863
-88.62,50.0,33,0.48699999999999966,2160,108000,3203,6687,0.0001,0.9103434085845947
-88.5,50.0,33,0.48604999999999976,2164,108200,3203,6700,0.0001,7.069463729858398
-88.56,50.0,33,0.48509999999999986,2168,108400,3203,6712,0.0001,22.121061325073242
-88.62,50.0,33,0.48414999999999986,2172,108600,3202,6725,0.0001,6.587265968322754
-88.5,50.0,33,0.48319999999999996,2176,108800,3201,6737,0.0001,12.960352897644043
-88.5,50.0,34,0.4822500000000002,2180,109000,3200,6750,0.0001,19.945158004760742
-88.62,50.0,34,0.4813000000000003,2184,109200,3200,6762,0.0001,1.8177437782287598
-88.44,50.0,34,0.4803500000000004,2188,109400,3200,6775,0.0001,10.051093101501465
-88.62,50.0,34,0.4794000000000004,2192,109600,3199,6787,0.0001,9.677721977233887
-88.8,50.0,34,0.4784500000000005,2196,109800,3198,6800,0.0001,23.913246154785156
-88.86,50.0,34,0.4774999999999996,2200,110000,3197,6812,0.0001,3.2651307582855225
-89.1,50.0,34,0.4765499999999997,2204,110200,3197,6825,0.0001,0.4606330990791321
-89.34,50.0,34,0.4755999999999998,2208,110400,3196,6837,0.0001,3.659580945968628
-89.28,50.0,34,0.4746499999999999,2212,110600,3196,6850,0.0001,10.114495277404785
-89.4,50.0,34,0.4737,2216,110800,3195,6862,0.0001,0.9652541875839233
-89.34,50.0,34,0.4727500000000001,2220,111000,3194,6875,0.0001,3.2744500637054443
-89.1,50.0,34,0.4718000000000002,2224,111200,3194,6887,0.0001,1.1884713172912598
-88.92,50.0,34,0.4708500000000003,2228,111400,3193,6900,0.0001,2.8903534412384033
-89.04,50.0,34,0.46990000000000043,2232,111600,3193,6912,0.0001,1.111173391342163
-88.92,50.0,35,0.46895000000000053,2236,111800,3193,6925,0.0001,10.191976547241211
-88.92,50.0,35,0.4679999999999995,2240,112000,3192,6937,0.0001,14.786460876464844
-88.92,50.0,35,0.46704999999999963,2244,112200,3192,6950,0.0001,10.279446601867676
-89.22,50.0,35,0.46609999999999985,2248,112400,3192,6962,0.0001,0.8278682231903076
-89.1,50.0,35,0.46514999999999995,2252,112600,3191,6975,0.0001,1.1104295253753662
-89.28,50.0,35,0.46420000000000006,2256,112800,3190,6987,0.0001,0.9183723330497742
-89.1,50.0,35,0.46325000000000005,2260,113000,3190,7000,0.0001,5.36325740814209
-89.4,50.0,35,0.46230000000000016,2264,113200,3189,7012,0.0001,1.0899975299835205
-89.34,50.0,35,0.46135000000000037,2268,113400,3189,7025,0.0001,5.908224582672119
-89.4,50.0,35,0.4604000000000005,2272,113600,3186,7037,0.0001,3.594440460205078
-89.28,50.0,35,0.4594500000000006,2276,113800,3186,7050,0.0001,0.9094547033309937
-89.16,50.0,35,0.4584999999999996,2280,114000,3185,7062,0.0001,3.115837335586548
-89.16,50.0,35,0.4575499999999997,2284,114200,3184,7075,0.0001,0.9210677146911621
-89.28,50.0,35,0.4565999999999998,2288,114400,3184,7087,0.0001,0.8227109313011169
-89.28,50.0,35,0.4556499999999999,2292,114600,3183,7100,0.0001,3.279989242553711
-89.16,50.0,36,0.4547,2296,114800,3183,7112,0.0001,23.628032684326172
