train/entropy_loss,rollout/ep_len_mean,train/value_loss,train/n_updates,time/total_timesteps,train/policy_loss,train/explained_variance,time/fps,train/learning_rate,time/time_elapsed,rollout/ep_rew_mean,time/iterations
-0.03807859867811203,74.12,0.113858662545681,6599,132000,-0.00048553719534538686,0.6008320152759552,1033,0.0007,127,6.932999999999998,6600
-0.04248303547501564,73.72,6.794095516204834,6699,134000,-0.0076103112660348415,0.3763492703437805,1036,0.0007,129,6.893,6700
-0.0953703448176384,74.46,0.005271559115499258,6799,136000,-0.007433515973389149,0.9263359680771828,1037,0.0007,131,6.975999999999999,6800
-0.13000522553920746,75.5,0.010700784623622894,6899,138000,-0.021932082250714302,0.9627539031207561,1039,0.0007,132,7.107,6900
-0.06053655222058296,74.45,9.763287544250488,6999,140000,0.0014030312886461616,0.112277090549469,1041,0.0007,134,6.957000000000001,7000
-0.1554427444934845,74.14,0.003962003625929356,7099,142000,0.0075649963691830635,0.9889324875548482,1043,0.0007,136,6.899000000000001,7100
-0.05065367743372917,75.21,0.0038022417575120926,7199,144000,-0.01891912892460823,0.8564256727695465,1045,0.0007,137,7.006,7200
-0.051196902990341187,77.88,0.004156851675361395,7299,146000,-0.004832030273973942,0.8187804073095322,1046,0.0007,139,7.335999999999999,7300
-0.12407512962818146,79.31,0.0021902851294726133,7399,148000,4.006121525890194e-05,0.9524049423635006,1047,0.0007,141,7.5150000000000015,7400
-0.06183940917253494,80.84,0.0012255677720531821,7499,150000,0.0024905959144234657,0.9892028886824846,1049,0.0007,142,7.712999999999999,7500
-0.0005596930277533829,81.65,5.433907508850098,7599,152000,-1.203299962071469e-05,-0.003237009048461914,1050,0.0007,144,7.83,7600
-0.09940528124570847,81.27,15.099474906921387,7699,154000,-1.264512062072754,-0.004309654235839844,1051,0.0007,146,7.792000000000001,7700
-0.11004727333784103,82.07,0.18095791339874268,7799,156000,-0.046414997428655624,0.5506879389286041,1053,0.0007,148,7.89,7800
-0.004063900094479322,85.93,20.855243682861328,7899,158000,-2.138644049409777e-05,0.04255819320678711,1055,0.0007,149,8.366,7900
-0.00024827089509926736,85.2,0.07358762621879578,7999,160000,8.976890057965647e-07,0.2928706407546997,1056,0.0007,151,8.275,8000
-0.025876734405755997,85.43,5.530328750610352,8099,162000,-0.00038075735210441053,0.023944616317749023,1054,0.0007,153,8.315999999999999,8100
-0.09505303204059601,79.79,0.03950260579586029,8199,164000,0.004972245078533888,0.7772065550088882,1054,0.0007,155,7.617000000000001,8200
-0.0011667803628370166,78.23,0.010445216670632362,8299,166000,-1.8015751948041725e-06,0.7113012671470642,1055,0.0007,157,7.434,8300
-0.07459673285484314,72.97,0.07320442795753479,8399,168000,0.00536501407623291,0.5431798994541168,1056,0.0007,159,6.817999999999999,8400
-0.026294691488146782,75.21,18.372426986694336,8499,170000,-0.03311339393258095,0.13557690382003784,1058,0.0007,160,7.078,8500
-0.05266599729657173,78.09,0.0020527320448309183,8599,172000,0.0011865274282172322,0.9849396990612149,1059,0.0007,162,7.438,8600
-0.11728185415267944,76.93,0.0016922078793868423,8699,174000,0.00034806664916686714,0.95285464823246,1061,0.0007,163,7.277,8700
-0.0738224983215332,79.1,0.004642465151846409,8799,176000,0.005475770216435194,0.9595954678952694,1062,0.0007,165,7.53,8800
-0.07079016417264938,77.47,0.002650477224960923,8899,178000,0.0033842416014522314,0.9273416697978973,1064,0.0007,167,7.331,8900
-0.09224136918783188,75.86,0.17995651066303253,8999,180000,0.01289340853691101,0.32736366987228394,1066,0.0007,168,7.125,9000
-5.540645361179486e-05,76.5,0.0042646354995667934,9099,182000,-1.2148210259965708e-07,0.956325501203537,1067,0.0007,170,7.206999999999999,9100
-0.030413290485739708,77.58,0.03964003920555115,9199,184000,0.0007703760056756437,0.35631561279296875,1068,0.0007,172,7.332999999999999,9200
-0.07617031037807465,78.8,21.04742431640625,9299,186000,-0.00030249019619077444,0.11791878938674927,1070,0.0007,173,7.491000000000001,9300
-0.09579010307788849,78.54,0.0058354041539132595,9399,188000,0.0041703712195158005,0.9415062181651592,1071,0.0007,175,7.456,9400
-0.003872083965688944,80.19,0.0014673949917778373,9499,190000,-4.6596433094237e-06,0.9239303916692734,1072,0.0007,177,7.656999999999999,9500
-0.01612894795835018,78.9,0.0036658223252743483,9599,192000,-0.0004134474729653448,0.6501896977424622,1074,0.0007,178,7.5009999999999994,9600
-0.004020012449473143,79.01,0.0011377535993233323,9699,194000,-1.471147970733e-05,0.9268825128674507,1075,0.0007,180,7.520999999999999,9700
-0.0020406555850058794,78.8,0.15223625302314758,9799,196000,-4.593030098476447e-06,-0.03778553009033203,1076,0.0007,182,7.5089999999999995,9800
-0.02446199581027031,77.18,10.181034088134766,9899,198000,0.004047715570777655,0.036610186100006104,1077,0.0007,183,7.32,9900
-0.18359141051769257,76.31,0.00386756076477468,9999,200000,-0.010133519768714905,0.906032606959343,1078,0.0007,185,7.188,10000
-0.05346410349011421,79.72,0.0039304750971496105,10099,202000,0.004549806471914053,0.6039623916149139,1078,0.0007,187,7.619,10100
-0.0045160590671002865,76.63,14.943120002746582,10199,204000,-0.006966821849346161,0.07110387086868286,1079,0.0007,188,7.22,10200
-0.058662183582782745,79.03,0.0025485127698630095,10299,206000,1.1476408872113097e-05,0.8000312447547913,1079,0.0007,190,7.495999999999999,10300
-0.05361573025584221,81.06,0.00022508532856591046,10399,208000,0.0026381451170891523,0.9984973856480792,1079,0.0007,192,7.7620000000000005,10400
-0.061731260269880295,84.17,0.0048406184650957584,10499,210000,-0.00037744169821962714,0.8057139217853546,1079,0.0007,194,8.136,10500
-0.14552591741085052,87.95,0.006296582520008087,10599,212000,-0.0014571544015780091,0.4998733401298523,1080,0.0007,196,8.595,10600
-0.0946241021156311,83.4,0.010921427980065346,10699,214000,0.02839599922299385,-0.1013573408126831,1081,0.0007,197,8.032,10700
-0.098196841776371,82.97,4.815003871917725,10799,216000,-0.004497808869928122,0.07009625434875488,1083,0.0007,199,7.989,10800
-0.06760383397340775,79.18,4.943104267120361,10899,218000,0.0018001275602728128,0.047995924949645996,1083,0.0007,201,7.52,10900
-0.07927321642637253,78.47,0.10668271034955978,10999,220000,0.004423995967954397,-0.025820016860961914,1083,0.0007,203,7.485000000000001,11000
-0.07578735798597336,80.68,0.001963619841262698,11099,222000,0.00337902270257473,0.40000343322753906,1084,0.0007,204,7.769000000000001,11100
-0.04556545242667198,78.63,0.0005894616479054093,11199,224000,0.0019674450159072876,0.9922959725372493,1084,0.0007,206,7.51,11200
-0.022806035354733467,75.76,0.19305823743343353,11299,226000,-4.561003879643977e-05,-0.5898829698562622,1084,0.0007,208,7.169,11300
-0.06265657395124435,78.47,0.05945420265197754,11399,228000,-0.05135975033044815,0.5837594568729401,1084,0.0007,210,7.4670000000000005,11400
-0.0011162696173414588,73.41,0.004050455987453461,11499,230000,1.1896680689460482e-06,0.8880542889237404,1083,0.0007,212,6.853,11500
-0.02197401039302349,73.01,0.00815281830728054,11599,232000,-0.019665110856294632,0.2985994219779968,1084,0.0007,213,6.795,11600
-0.15090394020080566,76.36,0.0010806395439431071,11699,234000,-0.00100272661074996,0.9701459053903818,1084,0.0007,215,7.211,11700
-0.14628174901008606,72.03,0.004016868304461241,11799,236000,0.01161001157015562,0.582275778055191,1085,0.0007,217,6.6610000000000005,11800
-0.051187533885240555,76.84,22.399213790893555,11899,238000,-0.4624868333339691,0.040548622608184814,1086,0.0007,219,7.2410000000000005,11900
-0.09502428025007248,78.91,0.0007706772885285318,11999,240000,0.0012065863702446222,0.9867897843942046,1085,0.0007,221,7.529000000000001,12000
-0.006007713731378317,77.39,9.973332405090332,12099,242000,-8.464718848699704e-05,0.08400648832321167,1085,0.0007,222,7.314,12100
-0.17065541446208954,76.33,0.012175116688013077,12199,244000,-0.015914252027869225,0.5357986986637115,1086,0.0007,224,7.207999999999999,12200
-0.0039530410431325436,79.44,0.03614296764135361,12299,246000,-4.989276476408122e-06,0.1724187731742859,1087,0.0007,226,7.599999999999999,12300
-0.08827747404575348,79.93,0.0036090859211981297,12399,248000,-0.0011067052837461233,0.88534726947546,1086,0.0007,228,7.64,12400
-0.1442399024963379,78.78,16.90471839904785,12499,250000,-0.7086386680603027,0.12433058023452759,1086,0.0007,230,7.515999999999999,12500
-0.028069322928786278,79.92,0.002492573345080018,12599,252000,0.0024118833243846893,0.9735014289617538,1086,0.0007,231,7.6389999999999985,12600
-0.07609131187200546,75.68,0.009030541405081749,12699,254000,0.014556472189724445,0.9059291481971741,1086,0.0007,233,7.107,12700
-0.03256397694349289,77.79,44.4620361328125,12799,256000,0.00016815574781503528,0.05250406265258789,1087,0.0007,235,7.372000000000001,12800
-0.03859889134764671,79.17,0.0005550695350393653,12899,258000,0.001474667456932366,0.9884245088323951,1088,0.0007,237,7.5280000000000005,12900
-0.18799756467342377,81.23,0.0006235152832232416,12999,260000,0.0016541806980967522,0.9714463166892529,1089,0.0007,238,7.806000000000001,13000
-0.10435507446527481,84.19,0.002878881059587002,13099,262000,0.002337879268452525,0.7227189838886261,1089,0.0007,240,8.174,13100
-0.0007318255957216024,84.94,0.023639420047402382,13199,264000,-7.950758117658552e-06,0.6743950545787811,1090,0.0007,242,8.285000000000002,13200
-0.00394548662006855,82.58,5.21663236618042,13299,266000,-2.6898835130850784e-05,0.04974573850631714,1090,0.0007,243,8.013,13300
-0.008627382107079029,83.05,0.0028057051822543144,13399,268000,-4.030323452752782e-06,0.4534556269645691,1090,0.0007,245,8.078000000000001,13400
-0.06736674159765244,78.99,0.00014323939103633165,13499,270000,-0.00023819413036108017,0.968930572271347,1090,0.0007,247,7.5550000000000015,13500
-0.1476481407880783,81.64,0.0035825700033456087,13599,272000,0.012602067552506924,0.9472100809216499,1090,0.0007,249,7.865,13600
-0.09167776256799698,76.11,0.0004084770625922829,13699,274000,-0.0003690232115332037,0.9981392690679058,1090,0.0007,251,7.185999999999999,13700
-0.009034483693540096,78.07,0.003950343932956457,13799,276000,-1.0975652003253344e-05,0.895888090133667,1091,0.0007,252,7.417999999999998,13800
-0.036078933626413345,81.26,20.23288345336914,13899,278000,-0.0038359330501407385,-0.002524852752685547,1091,0.0007,254,7.8180000000000005,13900
-0.0004124825063627213,80.44,0.07944747060537338,13999,280000,1.3212007843321771e-06,0.09577608108520508,1092,0.0007,256,7.736000000000001,14000
-0.013903677463531494,84.86,0.008098484948277473,14099,282000,0.0004698967677541077,-3.5956039428710938,1092,0.0007,258,8.295,14100
-0.04385029897093773,87.95,0.0004377544391900301,14199,284000,-0.0002435433998471126,0.9080317467451096,1093,0.0007,259,8.658000000000001,14200
-0.061926569789648056,83.65,0.008538016118109226,14299,286000,0.002076961798593402,0.8902452886104584,1093,0.0007,261,8.12,14300
-0.06893564760684967,79.2,0.0005585909239016473,14399,288000,0.001038667163811624,0.9919845135882497,1093,0.0007,263,7.594000000000001,14400
-0.05529947951436043,76.89,40.120052337646484,14499,290000,-0.2248341292142868,0.036216914653778076,1093,0.0007,265,7.273000000000001,14500
-0.1394396275281906,74.75,0.00125577871222049,14599,292000,-0.000720525742508471,0.9817806798964739,1094,0.0007,266,7.013999999999999,14600
-0.002977744210511446,75.18,0.000287846167339012,14699,294000,-5.269669145491207e-06,0.9403542429208755,1094,0.0007,268,7.066,14700
-0.05447739362716675,76.27,11.59679126739502,14799,296000,0.005630084779113531,0.15659672021865845,1094,0.0007,270,7.175,14800
-0.05895354226231575,78.22,0.13157355785369873,14899,298000,0.00927456934005022,0.07581990957260132,1094,0.0007,272,7.442,14900
-0.1467878371477127,78.72,0.00845387578010559,14999,300000,-0.04360340163111687,0.8641169220209122,1095,0.0007,273,7.492000000000001,15000
-0.036873750388622284,77.52,0.003703308990225196,15099,302000,0.008365288376808167,0.5875062942504883,1096,0.0007,275,7.354,15100
-0.030468085780739784,77.4,9.51254940032959,15199,304000,-0.03868919610977173,0.0767928957939148,1097,0.0007,277,7.324,15200
-0.09432921558618546,71.44,12.980010986328125,15299,306000,-0.005875043570995331,0.11201226711273193,1097,0.0007,278,6.601999999999999,15300
-0.004112605936825275,75.06,0.0015896856784820557,15399,308000,3.2422738058812683e-06,0.9552964083850384,1097,0.0007,280,7.072,15400
-0.06777588278055191,75.99,13.551286697387695,15499,310000,-0.12503324449062347,0.04537498950958252,1096,0.0007,282,7.183000000000001,15500
-0.0045132930390536785,75.83,9.851984024047852,15599,312000,-0.00013289226626511663,0.050891101360321045,1096,0.0007,284,7.166999999999999,15600
-0.0675816535949707,78.65,0.18951727449893951,15699,314000,-0.00016018915630411357,0.18055272102355957,1095,0.0007,286,7.512,15700
-0.0019127632258459926,76.6,0.0806007981300354,15799,316000,8.08024105936056e-06,-0.016681551933288574,1095,0.0007,288,7.244,15800
-0.10009516775608063,79.67,0.0006199233466759324,15899,318000,-0.001783682033419609,0.9814683962613344,1094,0.0007,290,7.614000000000001,15900
-0.0036940767895430326,78.5,0.1554751843214035,15999,320000,2.4547949578845873e-05,-0.01748812198638916,1093,0.0007,292,7.461,16000
-0.013248570263385773,78.02,0.08637334406375885,16099,322000,1.8982562323799357e-05,0.04819422960281372,1093,0.0007,294,7.395,16100
-0.033292096108198166,80.71,43.88838577270508,16199,324000,-0.5164849162101746,0.05676162242889404,1093,0.0007,296,7.726999999999999,16200
-0.01337734516710043,80.83,0.0009760167449712753,16299,326000,1.2276912457309663e-05,0.9696080032736063,1094,0.0007,297,7.757,16300
-0.0268500205129385,79.56,0.004924512933939695,16399,328000,0.00011252416152274236,-0.6840282678604126,1094,0.0007,299,7.603,16400
-0.010332435369491577,79.39,0.11689875274896622,16499,330000,0.00020952164777554572,0.09612077474594116,1095,0.0007,301,7.577000000000001,16500
-0.0802692398428917,77.89,0.0008100986597128212,16599,332000,-0.002518356079235673,0.958461407572031,1095,0.0007,302,7.408999999999999,16600
-0.04852258414030075,77.01,0.02271510474383831,16699,334000,-0.0028090798296034336,-0.3474409580230713,1095,0.0007,304,7.321000000000001,16700
-0.14686861634254456,81.75,0.007146831136196852,16799,336000,-0.011980566196143627,0.1292363405227661,1095,0.0007,306,7.911999999999999,16800
-0.01832566037774086,84.77,0.0037125020753592253,16899,338000,-8.027001604204997e-05,0.6507691144943237,1095,0.0007,308,8.295,16900
-0.07216325402259827,82.43,0.0016243221471086144,16999,340000,-0.004896806553006172,0.9242598339915276,1096,0.0007,310,8.007,17000
-0.30223676562309265,77.67,22.616058349609375,17099,342000,-0.8455423712730408,-0.03344619274139404,1096,0.0007,311,7.369000000000001,17100
-0.09563139826059341,74.19,0.3513723611831665,17199,344000,0.004056479316204786,-0.1555769443511963,1096,0.0007,313,6.9670000000000005,17200
-0.04906909167766571,73.05,0.16969555616378784,17299,346000,0.0010878293542191386,-0.4731166362762451,1096,0.0007,315,6.825999999999999,17300
-0.13825133442878723,71.03,0.0059270355850458145,17399,348000,0.008509393781423569,0.7957485020160675,1096,0.0007,317,6.5699999999999985,17400
-0.0033156953286379576,75.65,0.10172481834888458,17499,350000,-8.911958138924092e-05,-0.43842315673828125,1096,0.0007,319,7.130999999999999,17500
-0.05293940380215645,78.97,0.1923307478427887,17599,352000,0.014439272694289684,-1.0479881763458252,1095,0.0007,321,7.507999999999999,17600
-0.027175838127732277,79.37,0.017819233238697052,17699,354000,-0.00021158669551368803,0.41183608770370483,1095,0.0007,323,7.575,17700
-0.07220248878002167,82.31,0.002341245533898473,17799,356000,-0.0007071815198287368,-0.16809964179992676,1095,0.0007,324,7.95,17800
-0.11096179485321045,83.85,10.286086082458496,17899,358000,-0.008921469561755657,0.05921405553817749,1096,0.0007,326,8.158,17900
-0.19378948211669922,77.57,0.052897561341524124,17999,360000,-0.0574771873652935,0.5199554562568665,1096,0.0007,328,7.394999999999998,18000
-0.0017694293055683374,82.25,0.006322468165308237,18099,362000,2.4215178200392984e-06,0.6688736975193024,1096,0.0007,330,7.980000000000001,18100
-0.21189093589782715,82.1,0.011367252096533775,18199,364000,0.011517451144754887,-0.8780297040939331,1096,0.0007,332,7.965000000000001,18200
-0.036058418452739716,85.73,0.0022435307037085295,18299,366000,-0.0015501795569434762,0.49990594387054443,1095,0.0007,333,8.409,18300
-0.0016899483744055033,83.56,0.07358487695455551,18399,368000,3.7025399706180906e-06,0.29434776306152344,1095,0.0007,335,8.192,18400
-0.08183622360229492,84.71,0.005301938392221928,18499,370000,-0.0051601482555270195,0.6809483766555786,1094,0.0007,338,8.325,18500
-0.09173090755939484,84.36,0.012015913613140583,18599,372000,-0.005744511727243662,-1.0718462467193604,1094,0.0007,339,8.263,18600
-0.10636818408966064,83.96,0.0046930136159062386,18699,374000,0.00287962076254189,0.875548705458641,1095,0.0007,341,8.232000000000001,18700
-0.14226479828357697,88.21,0.017887189984321594,18799,376000,-0.0014679376035928726,0.015765011310577393,1095,0.0007,343,8.711000000000002,18800
-0.028701096773147583,87.15,0.0015074567636474967,18899,378000,-0.006232935935258865,0.5274905860424042,1095,0.0007,345,8.56,18900
-0.08446668833494186,86.45,0.001320847775787115,18999,380000,-0.013691293075680733,0.960935153067112,1095,0.0007,346,8.49,19000
-0.06304551661014557,89.88,21.409896850585938,19099,382000,-0.0003138053580187261,0.05729949474334717,1095,0.0007,348,8.923,19100
-0.013045698404312134,89.14,15.831524848937988,19199,384000,0.13101282715797424,0.04505878686904907,1095,0.0007,350,8.812999999999999,19200
-0.11963827908039093,86.75,0.11664273589849472,19299,386000,0.013010509312152863,0.21383953094482422,1095,0.0007,352,8.511000000000001,19300
-0.03751099482178688,89.93,0.07301124185323715,19399,388000,-0.00011167170305270702,0.1296839714050293,1095,0.0007,354,8.919,19400
-0.1823771595954895,91.85,0.06673654168844223,19499,390000,0.027833646163344383,0.09187674522399902,1095,0.0007,356,9.174000000000001,19500
-0.09771226346492767,80.04,0.009538056328892708,19599,392000,0.013474896550178528,-7.761941909790039,1095,0.0007,357,7.687,19600
-0.09371878951787949,76.68,0.0014447029680013657,19699,394000,0.0028317663818597794,0.9428765773773193,1095,0.0007,359,7.279,19700
-0.01824929751455784,74.4,0.07869740575551987,19799,396000,5.706714000552893e-05,0.15367084741592407,1096,0.0007,361,6.960999999999999,19800
-0.0028881949838250875,76.3,10.51974105834961,19899,398000,-1.07939795270795e-05,0.05280822515487671,1096,0.0007,362,7.16,19900
-0.14015111327171326,81.91,0.003927670884877443,19999,400000,-0.001050209510140121,0.5572429001331329,1097,0.0007,364,7.864999999999998,20000
-0.0004798725713044405,84.16,0.004768787417560816,20099,402000,-6.903764528942702e-07,-0.09834492206573486,1097,0.0007,366,8.171000000000001,20100
-0.09087351709604263,85.1,0.0026557582896202803,20199,404000,-0.0009813959477469325,0.8783420100808144,1097,0.0007,368,8.292,20200
-0.09760768711566925,72.96,0.056674618273973465,20299,406000,0.000413697212934494,0.2238209843635559,1098,0.0007,369,6.808,20300
-0.12583176791667938,72.63,12.197242736816406,20399,408000,0.009164579212665558,0.07814246416091919,1098,0.0007,371,6.747999999999999,20400
-0.13931670784950256,73.08,0.03363073989748955,20499,410000,0.032638803124427795,-1.5615625381469727,1098,0.0007,373,6.802,20500
-0.08615171164274216,74.84,0.001269595231860876,20599,412000,0.002351420698687434,0.8823047876358032,1098,0.0007,374,7.031999999999999,20600
-0.10982389748096466,80.78,0.00025348563212901354,20699,414000,0.001403735252097249,0.98153424449265,1099,0.0007,376,7.779,20700
-0.06995416432619095,80.84,0.005501116160303354,20799,416000,0.007312781643122435,0.921306312084198,1099,0.0007,378,7.785000000000001,20800
-0.21947287023067474,77.55,12.342252731323242,20899,418000,-0.45098939538002014,0.20731264352798462,1099,0.0007,380,7.375,20900
-0.1663661003112793,73.69,6.78231954574585,20999,420000,-0.5496212244033813,0.5097426176071167,1100,0.0007,381,6.89,21000
-0.07472450286149979,66.45,1.0150707960128784,21099,422000,-0.00043770638876594603,0.6023818850517273,1100,0.0007,383,5.985999999999999,21100
-0.0769653469324112,67.57,8.2133207321167,21199,424000,-0.020906155928969383,0.25729459524154663,1100,0.0007,385,6.143,21200
-0.0014011202147230506,67.74,0.1544426530599594,21299,426000,8.696390432305634e-05,-0.2826601266860962,1101,0.0007,386,6.168999999999999,21300
-0.030596066266298294,73.2,0.3676605820655823,21399,428000,-0.00010940055653918535,-0.36362624168395996,1101,0.0007,388,6.85,21400
-0.06167903542518616,77.17,0.00514841778203845,21499,430000,-0.0018730175215750933,0.9882419146597385,1101,0.0007,390,7.337000000000001,21500
-0.03663776442408562,76.22,0.003882282180711627,21599,432000,0.007696326356381178,0.5761294364929199,1100,0.0007,392,7.214999999999999,21600
-0.06018639728426933,80.81,0.00038826590753160417,21699,434000,-0.0005681153270415962,0.9961690695490688,1100,0.0007,394,7.773000000000001,21700
-0.03201507031917572,82.64,0.002340502804145217,21799,436000,0.0009042098536156118,0.9835883714258671,1100,0.0007,396,7.991999999999999,21800
-0.14310555160045624,84.77,4.753506183624268,21899,438000,-0.0005077599198557436,0.09137803316116333,1100,0.0007,398,8.249999999999998,21900
-0.00027929237694479525,87.77,0.0009425628231838346,21999,440000,-6.905372629262274e-08,0.9962456449866295,1099,0.0007,400,8.594999999999999,22000
-0.041832130402326584,87.5,10.737215042114258,22099,442000,-0.2140108346939087,0.021250247955322266,1099,0.0007,401,8.568,22100
-0.06144445762038231,88.87,0.0026776341255754232,22199,444000,-0.0038278046995401382,0.8095589876174927,1099,0.0007,403,8.741,22200
-0.025043606758117676,86.06,0.00047234943485818803,22299,446000,0.0003483901673462242,0.9560938850045204,1099,0.0007,405,8.397,22300
-0.00021282306988723576,87.74,0.0004796324938070029,22399,448000,6.711254663116506e-09,0.8917197659611702,1098,0.0007,407,8.619,22400
-0.12790067493915558,88.01,0.006406688597053289,22499,450000,-0.01543688215315342,0.8246504217386246,1098,0.0007,409,8.655000000000001,22500
-0.0014092703349888325,85.79,0.2460709661245346,22599,452000,8.916587830753997e-05,0.02021944522857666,1098,0.0007,411,8.406,22600
-0.02039629966020584,82.89,4.658625602722168,22699,454000,-0.005764612462371588,0.09634631872177124,1098,0.0007,413,8.017,22700
-0.11167760193347931,81.86,0.014627823606133461,22799,456000,-0.02126847393810749,0.8048329204320908,1098,0.0007,415,7.914,22800
-0.010073813609778881,81.59,0.0016032021958380938,22899,458000,-2.2824313418823294e-05,0.9622402675449848,1097,0.0007,417,7.896000000000002,22900
-0.0802047923207283,82.69,18.691225051879883,22999,460000,-0.6469992995262146,0.10008525848388672,1097,0.0007,419,8.033,23000
-0.06598761677742004,87.35,0.00033874649670906365,23099,462000,-6.973282870603725e-05,0.7856211513280869,1097,0.0007,420,8.625,23100
-0.2992728352546692,90.22,0.043153658509254456,23199,464000,0.003077263943850994,0.7091825306415558,1097,0.0007,422,9.001999999999999,23200
-0.060532908886671066,89.95,0.19074825942516327,23299,466000,0.00046987534733489156,0.1330621838569641,1096,0.0007,424,8.956999999999999,23300
-0.01910143531858921,87.98,10.096717834472656,23399,468000,-0.03781108930706978,0.06156128644943237,1096,0.0007,426,8.724,23400
-0.09629225730895996,93.24,0.10807762295007706,23499,470000,0.00502600334584713,-0.7213301658630371,1096,0.0007,428,9.366999999999999,23500
